year,month,day,hour,minute,second,flow_mm_day
1998,3,7,0,0,0,5.029
1998,3,8,0,0,0,7.525
1998,3,9,0,0,0,3.666
1998,3,10,0,0,0,2.066
1998,3,11,0,0,0,3.211
1998,3,12,0,0,0,2.953
1998,3,13,0,0,0,2.104
1998,3,14,0,0,0,1.795
1998,3,15,0,0,0,1.351
1998,3,16,0,0,0,1.175
1998,3,17,0,0,0,1.051
1998,3,18,0,0,0,0.948
1998,3,19,0,0,0,0.859
1998,3,20,0,0,0,0.8
1998,3,21,0,0,0,0.761143
1998,3,22,0,0,0,0.726545
1998,3,23,0,0,0,0.698182
1998,3,24,0,0,0,0.690947
1998,3,25,0,0,0,0.732
1998,3,26,0,0,0,0.772
1998,3,27,0,0,0,1.845
1998,3,28,0,0,0,1
1998,3,29,0,0,0,0.789
1998,3,30,0,0,0,0.99
1998,3,31,0,0,0,1.219
1998,4,1,0,0,0,0.860727
1998,4,2,0,0,0,0.780522
1998,4,3,0,0,0,3.059
1998,4,4,0,0,0,5.267
1998,4,5,0,0,0,5.714
1998,4,6,0,0,0,4.806
1998,4,7,0,0,0,3.078
1998,4,8,0,0,0,2.622
1998,4,9,0,0,0,4.396
1998,4,10,0,0,0,4.429
1998,4,11,0,0,0,5.163
1998,4,12,0,0,0,4.598
1998,4,13,0,0,0,2.883
1998,4,14,0,0,0,1.914
1998,4,15,0,0,0,1.436
1998,4,16,0,0,0,1.239
1998,4,17,0,0,0,1.19
1998,4,18,0,0,0,1.160348
1998,4,19,0,0,0,1.091
1998,4,20,0,0,0,1.021091
1998,4,21,0,0,0,0.975652
1998,4,22,0,0,0,1.032
1998,4,23,0,0,0,2.97
1998,4,24,0,0,0,3.511
1998,4,25,0,0,0,1.869
1998,4,26,0,0,0,1.438909
1998,4,27,0,0,0,1.355
1998,4,28,0,0,0,1.632
1998,4,29,0,0,0,#NUM!
1998,4,30,0,0,0,1.366
1998,5,1,0,0,0,1.131
1998,5,2,0,0,0,0.976364
1998,5,3,0,0,0,0.882783
1998,5,4,0,0,0,0.819429
1998,5,5,0,0,0,0.764727
1998,5,6,0,0,0,0.734118
1998,5,7,0,0,0,0.754909
1998,5,8,0,0,0,0.922
1998,5,9,0,0,0,1.141
1998,5,10,0,0,0,0.802
1998,5,11,0,0,0,0.7008
1998,5,12,0,0,0,0.896
1998,5,13,0,0,0,0.848
1998,5,14,0,0,0,0.692
1998,5,15,0,0,0,0.6144
1998,5,16,0,0,0,0.560842
1998,5,17,0,0,0,0.519529
1998,5,18,0,0,0,0.490667
1998,5,19,0,0,0,0.473143
1998,5,20,0,0,0,0.456
1998,5,21,0,0,0,0.450857
1998,5,22,0,0,0,0.432
1998,5,23,0,0,0,0.432
1998,5,24,0,0,0,0.426353
1998,5,25,0,0,0,0.408
1998,5,26,0,0,0,0.4056
1998,5,27,0,0,0,0.387692
1998,5,28,0,0,0,0.408
1998,5,29,0,0,0,0.52487
1998,5,30,0,0,0,0.983
1998,5,31,0,0,0,0.688696
1998,6,1,0,0,0,0.581
1998,6,2,0,0,0,0.531692
1998,6,3,0,0,0,#NUM!
1998,6,4,0,0,0,#NUM!
1998,6,5,0,0,0,#NUM!
1998,6,6,0,0,0,#NUM!
1998,6,7,0,0,0,#NUM!
1998,6,8,0,0,0,#NUM!
1998,6,9,0,0,0,1.656
1998,6,10,0,0,0,#NUM!
1998,6,11,0,0,0,#NUM!
1998,6,12,0,0,0,#NUM!
1998,6,13,0,0,0,#NUM!
1998,6,14,0,0,0,1.296
1998,6,15,0,0,0,#NUM!
1998,6,16,0,0,0,2.544
1998,6,17,0,0,0,#NUM!
1998,6,18,0,0,0,#NUM!
1998,6,19,0,0,0,#NUM!
1998,6,20,0,0,0,#NUM!
1998,6,21,0,0,0,#NUM!
1998,6,22,0,0,0,#NUM!
1998,6,23,0,0,0,0.684571
1998,6,24,0,0,0,0.6576
1998,6,25,0,0,0,0.745091
1998,6,26,0,0,0,0.735652
1998,6,27,0,0,0,0.973565
1998,6,28,0,0,0,1.311
1998,6,29,0,0,0,0.913
1998,6,30,0,0,0,0.67
1998,7,1,0,0,0,0.598857
1998,7,2,0,0,0,0.557053
1998,7,3,0,0,0,0.519429
1998,7,4,0,0,0,0.4908
1998,7,5,0,0,0,0.467294
1998,7,6,0,0,0,0.452571
1998,7,7,0,0,0,0.432
1998,7,8,0,0,0,0.432
1998,7,9,0,0,0,0.4392
1998,7,10,0,0,0,0.42
1998,7,11,0,0,0,0.408
1998,7,12,0,0,0,0.4215
1998,7,13,0,0,0,0.565
1998,7,14,0,0,0,0.633
1998,7,15,0,0,0,0.545
1998,7,16,0,0,0,0.4512
1998,7,17,0,0,0,0.475429
1998,7,18,0,0,0,0.561391
1998,7,19,0,0,0,0.646
1998,7,20,0,0,0,0.552
1998,7,21,0,0,0,#NUM!
1998,7,22,0,0,0,#NUM!
1998,7,23,0,0,0,#NUM!
1998,7,24,0,0,0,#NUM!
1998,7,25,0,0,0,#NUM!
1998,7,26,0,0,0,0.474783
1998,7,27,0,0,0,0.429333
1998,7,28,0,0,0,0.408
1998,7,29,0,0,0,0.416
1998,7,30,0,0,0,0.4335
1998,7,31,0,0,0,0.708
1998,8,1,0,0,0,0.984
1998,8,2,0,0,0,#NUM!
1998,8,3,0,0,0,0.646957
1998,8,4,0,0,0,1.013
1998,8,5,0,0,0,0.738
1998,8,6,0,0,0,0.51
1998,8,7,0,0,0,0.440842
1998,8,8,0,0,0,0.48313
1998,8,9,0,0,0,0.506
1998,8,10,0,0,0,0.438261
1998,8,11,0,0,0,0.3948
1998,8,12,0,0,0,0.361412
1998,8,13,0,0,0,0.336
1998,8,14,0,0,0,0.336
1998,8,15,0,0,0,0.3408
1998,8,16,0,0,0,0.484
1998,8,17,0,0,0,0.382909
1998,8,18,0,0,0,0.942
1998,8,19,0,0,0,0.505
1998,8,20,0,0,0,0.387273
1998,8,21,0,0,0,0.36
1998,8,22,0,0,0,0.514435
1998,8,23,0,0,0,0.428571
1998,8,24,0,0,0,0.385714
1998,8,25,0,0,0,0.628
1998,8,26,0,0,0,0.505091
1998,8,27,0,0,0,0.855
1998,8,28,0,0,0,0.508
1998,8,29,0,0,0,0.403
1998,8,30,0,0,0,0.353143
1998,8,31,0,0,0,0.329455
1998,9,1,0,0,0,0.312
1998,9,2,0,0,0,#NUM!
1998,9,3,0,0,0,#NUM!
1998,9,4,0,0,0,0.563
1998,9,5,0,0,0,0.455
1998,9,6,0,0,0,0.398609
1998,9,7,0,0,0,0.372
1998,9,8,0,0,0,0.354667
1998,9,9,0,0,0,0.64
1998,9,10,0,0,0,1.545
1998,9,11,0,0,0,1.61
1998,9,12,0,0,0,0.726
1998,9,13,0,0,0,0.595429
1998,9,14,0,0,0,0.546
1998,9,15,0,0,0,0.443
1998,9,16,0,0,0,0.394105
1998,9,17,0,0,0,0.352941
1998,9,18,0,0,0,0.336
1998,9,19,0,0,0,0.316364
1998,9,20,0,0,0,0.325895
1998,9,21,0,0,0,0.312
1998,9,22,0,0,0,0.2976
1998,9,23,0,0,0,0.288
1998,9,24,0,0,0,0.288
1998,9,25,0,0,0,0.288
1998,9,26,0,0,0,0.282
1998,9,27,0,0,0,0.276
1998,9,28,0,0,0,0.288
1998,9,29,0,0,0,0.33
1998,9,30,0,0,0,0.376364
1998,10,1,0,0,0,1.062857
1998,10,2,0,0,0,1.202087
1998,10,3,0,0,0,0.919304
1998,10,4,0,0,0,0.62
1998,10,5,0,0,0,0.660571
1998,10,6,0,0,0,1.499
1998,10,7,0,0,0,1.136
1998,10,8,0,0,0,0.693
1998,10,9,0,0,0,0.544
1998,10,10,0,0,0,0.4896
1998,10,11,0,0,0,0.502857
1998,10,12,0,0,0,0.4635
1998,10,13,0,0,0,0.605
1998,10,14,0,0,0,0.881
1998,10,15,0,0,0,1.12
1998,10,16,0,0,0,0.645
1998,10,17,0,0,0,4.22
1998,10,18,0,0,0,3.791
1998,10,19,0,0,0,1.529
1998,10,20,0,0,0,0.969818
1998,10,21,0,0,0,2.144348
1998,10,22,0,0,0,4.662
1998,10,23,0,0,0,3.761
1998,10,24,0,0,0,4.173
1998,10,25,0,0,0,7.679
1998,10,26,0,0,0,6.399
1998,10,27,0,0,0,3.097
1998,10,28,0,0,0,5.942
1998,10,29,0,0,0,5.238
1998,10,30,0,0,0,3.921
1998,10,31,0,0,0,2.885
1998,11,1,0,0,0,1.632
1998,11,2,0,0,0,1.246
1998,11,3,0,0,0,3.488
1998,11,4,0,0,0,7.261
1998,11,5,0,0,0,4.29
1998,11,6,0,0,0,2.904
1998,11,7,0,0,0,2.258
1998,11,8,0,0,0,2.322
1998,11,9,0,0,0,4.115
1998,11,10,0,0,0,3.952
1998,11,11,0,0,0,2.589
1998,11,12,0,0,0,1.778
1998,11,13,0,0,0,2.921
1998,11,14,0,0,0,2.68
1998,11,15,0,0,0,1.826
1998,11,16,0,0,0,1.548
1998,11,17,0,0,0,1.229
1998,11,18,0,0,0,1.096696
1998,11,19,0,0,0,1.2
1998,11,20,0,0,0,1.231
1998,11,21,0,0,0,1.05
1998,11,22,0,0,0,0.974609
1998,11,23,0,0,0,1.15
1998,11,24,0,0,0,1.239
1998,11,25,0,0,0,1.199
1998,11,26,0,0,0,1.07
1998,11,27,0,0,0,1.429
1998,11,28,0,0,0,1.156
1998,11,29,0,0,0,1.929
1998,11,30,0,0,0,1.199
1998,12,1,0,0,0,0.989
1998,12,2,0,0,0,0.930545
1998,12,3,0,0,0,0.885913
1998,12,4,0,0,0,0.895
1998,12,5,0,0,0,0.947
1998,12,6,0,0,0,0.795
1998,12,7,0,0,0,0.705391
1998,12,8,0,0,0,0.828
1998,12,9,0,0,0,1.459
1998,12,10,0,0,0,1.226
1998,12,11,0,0,0,1.179
1998,12,12,0,0,0,1.167
1998,12,13,0,0,0,1.848
1998,12,14,0,0,0,#NUM!
1998,12,15,0,0,0,#NUM!
1998,12,16,0,0,0,#NUM!
1998,12,17,0,0,0,1.144
1998,12,18,0,0,0,1.001
1998,12,19,0,0,0,1.111
1998,12,20,0,0,0,1.274
1998,12,21,0,0,0,0.922
1998,12,22,0,0,0,0.7776
1998,12,23,0,0,0,0.745333
1998,12,24,0,0,0,0.892174
1998,12,25,0,0,0,1.18
1998,12,26,0,0,0,2.13
1998,12,27,0,0,0,3.534
1998,12,28,0,0,0,2.84
1998,12,29,0,0,0,1.958
1998,12,30,0,0,0,1.625
1998,12,31,0,0,0,1.966
1999,1,1,0,0,0,1.287
1999,1,2,0,0,0,1.341
1999,1,3,0,0,0,3.416
1999,1,4,0,0,0,3.083
1999,1,5,0,0,0,3.117
1999,1,6,0,0,0,5.654
1999,1,7,0,0,0,5.323
1999,1,8,0,0,0,4.142
1999,1,9,0,0,0,4.82
1999,1,10,0,0,0,3.245
1999,1,11,0,0,0,2.12
1999,1,12,0,0,0,1.534
1999,1,13,0,0,0,1.348
1999,1,14,0,0,0,2.128
1999,1,15,0,0,0,4.39
1999,1,16,0,0,0,7.97
1999,1,17,0,0,0,6.484
1999,1,18,0,0,0,3.281
1999,1,19,0,0,0,4.161
1999,1,20,0,0,0,4.884
1999,1,21,0,0,0,3.409
1999,1,22,0,0,0,2.375
1999,1,23,0,0,0,1.759
1999,1,24,0,0,0,1.579
1999,1,25,0,0,0,2.941
1999,1,26,0,0,0,4.433
1999,1,27,0,0,0,2.961
1999,1,28,0,0,0,2.379
1999,1,29,0,0,0,2.545
1999,1,30,0,0,0,1.811
1999,1,31,0,0,0,1.632
1999,2,1,0,0,0,1.394
1999,2,2,0,0,0,1.244
1999,2,3,0,0,0,1.141
1999,2,4,0,0,0,1.085
1999,2,5,0,0,0,1.332
1999,2,6,0,0,0,1.096
1999,2,7,0,0,0,1.003826
1999,2,8,0,0,0,0.922
1999,2,9,0,0,0,0.81
1999,2,10,0,0,0,0.73
1999,2,11,0,0,0,0.691826
1999,2,12,0,0,0,0.683478
1999,2,13,0,0,0,0.699429
1999,2,14,0,0,0,0.696
1999,2,15,0,0,0,0.701217
1999,2,16,0,0,0,0.713739
1999,2,17,0,0,0,0.678
1999,2,18,0,0,0,0.786783
1999,2,19,0,0,0,1.343
1999,2,20,0,0,0,1.234
1999,2,21,0,0,0,0.828
1999,2,22,0,0,0,1.166
1999,2,23,0,0,0,0.834
1999,2,24,0,0,0,0.686609
1999,2,25,0,0,0,0.633391
1999,2,26,0,0,0,0.632
1999,2,27,0,0,0,0.783
1999,2,28,0,0,0,0.774545
1999,3,1,0,0,0,2.757
1999,3,2,0,0,0,1.99
1999,3,3,0,0,0,4.319
1999,3,4,0,0,0,6.753
1999,3,5,0,0,0,4.696
1999,3,6,0,0,0,5.028
1999,3,7,0,0,0,5.198
1999,3,8,0,0,0,6.329
1999,3,9,0,0,0,4.339
1999,3,10,0,0,0,4.657
1999,3,11,0,0,0,3.731
1999,3,12,0,0,0,2.749
1999,3,13,0,0,0,3.187
1999,3,14,0,0,0,2.642
1999,3,15,0,0,0,1.859
1999,3,16,0,0,0,1.474
1999,3,17,0,0,0,1.374
1999,3,18,0,0,0,1.187
1999,3,19,0,0,0,1.044
1999,3,20,0,0,0,0.941
1999,3,21,0,0,0,0.918
1999,3,22,0,0,0,1.577
1999,3,23,0,0,0,1.083
1999,3,24,0,0,0,0.953739
1999,3,25,0,0,0,1.083
1999,3,26,0,0,0,1.367
1999,3,27,0,0,0,1.099
1999,3,28,0,0,0,0.899
1999,3,29,0,0,0,0.805091
1999,3,30,0,0,0,0.973091
1999,3,31,0,0,0,0.827478
1999,4,1,0,0,0,0.7212
1999,4,2,0,0,0,0.672
1999,4,3,0,0,0,0.631636
1999,4,4,0,0,0,0.606667
1999,4,5,0,0,0,0.585
1999,4,6,0,0,0,0.619826
1999,4,7,0,0,0,0.87
1999,4,8,0,0,0,0.673
1999,4,9,0,0,0,0.594
1999,4,10,0,0,0,0.563
1999,4,11,0,0,0,0.613
1999,4,12,0,0,0,1.005
1999,4,13,0,0,0,1.378
1999,4,14,0,0,0,1.044
1999,4,15,0,0,0,0.841
1999,4,16,0,0,0,0.857
1999,4,17,0,0,0,0.933
1999,4,18,0,0,0,0.839
1999,4,19,0,0,0,0.8256
1999,4,20,0,0,0,0.96
1999,4,21,0,0,0,4.558
1999,4,22,0,0,0,3.533
1999,4,23,0,0,0,2.874
1999,4,24,0,0,0,1.58
1999,4,25,0,0,0,1.276
1999,4,26,0,0,0,1.047
1999,4,27,0,0,0,0.897
1999,4,28,0,0,0,0.81913
1999,4,29,0,0,0,0.748174
1999,4,30,0,0,0,0.694857
1999,5,1,0,0,0,0.648
1999,5,2,0,0,0,0.609
1999,5,3,0,0,0,0.58
1999,5,4,0,0,0,0.557333
1999,5,5,0,0,0,0.533333
1999,5,6,0,0,0,0.54
1999,5,7,0,0,0,0.550588
1999,5,8,0,0,0,0.677217
1999,5,9,0,0,0,1.268
1999,5,10,0,0,0,1.399
1999,5,11,0,0,0,1.479652
1999,5,12,0,0,0,1.502
1999,5,13,0,0,0,1.934
1999,5,14,0,0,0,2.137
1999,5,15,0,0,0,1.207
1999,5,16,0,0,0,0.846
1999,5,17,0,0,0,0.7035
1999,5,18,0,0,0,0.629714
1999,5,19,0,0,0,0.58
1999,5,20,0,0,0,0.540571
1999,5,21,0,0,0,0.511636
1999,5,22,0,0,0,0.481263
1999,5,23,0,0,0,0.474667
1999,5,24,0,0,0,0.4624
1999,5,25,0,0,0,0.491368
1999,5,26,0,0,0,0.493
1999,5,27,0,0,0,0.4464
1999,5,28,0,0,0,0.456
1999,5,29,0,0,0,0.98087
1999,5,30,0,0,0,0.842
1999,5,31,0,0,0,0.538
1999,6,1,0,0,0,0.465818
1999,6,2,0,0,0,0.461647
1999,6,3,0,0,0,0.594
1999,6,4,0,0,0,0.629
1999,6,5,0,0,0,0.554087
1999,6,6,0,0,0,0.66
1999,6,7,0,0,0,1.081
1999,6,8,0,0,0,5.209
1999,6,9,0,0,0,6.215
1999,6,10,0,0,0,2.774
1999,6,11,0,0,0,1.529
1999,6,12,0,0,0,1
1999,6,13,0,0,0,0.836
1999,6,14,0,0,0,0.801
1999,6,15,0,0,0,0.665
1999,6,16,0,0,0,0.5988
1999,6,17,0,0,0,0.543652
1999,6,18,0,0,0,0.500571
1999,6,19,0,0,0,0.478
1999,6,20,0,0,0,0.456
1999,6,21,0,0,0,0.644
1999,6,22,0,0,0,0.499
1999,6,23,0,0,0,0.4452
1999,6,24,0,0,0,0.4272
1999,6,25,0,0,0,0.408
1999,6,26,0,0,0,0.39
1999,6,27,0,0,0,0.4272
1999,6,28,0,0,0,0.505091
1999,6,29,0,0,0,0.72313
1999,6,30,0,0,0,0.746
1999,7,1,0,0,0,0.511304
1999,7,2,0,0,0,0.549
1999,7,3,0,0,0,0.532
1999,7,4,0,0,0,0.48
1999,7,5,0,0,0,0.482824
1999,7,6,0,0,0,0.652
1999,7,7,0,0,0,0.632
1999,7,8,0,0,0,0.448
1999,7,9,0,0,0,0.396
1999,7,10,0,0,0,0.3664
1999,7,11,0,0,0,0.349091
1999,7,12,0,0,0,0.336
1999,7,13,0,0,0,0.336
1999,7,14,0,0,0,0.315692
1999,7,15,0,0,0,0.312
1999,7,16,0,0,0,0.312
1999,7,17,0,0,0,0.312
1999,7,18,0,0,0,0.312
1999,7,19,0,0,0,0.326118
1999,7,20,0,0,0,0.372706
1999,7,21,0,0,0,0.5
1999,7,22,0,0,0,0.514909
1999,7,23,0,0,0,0.438
1999,7,24,0,0,0,0.364174
1999,7,25,0,0,0,0.320348
1999,7,26,0,0,0,0.2928
1999,7,27,0,0,0,0.288
1999,7,28,0,0,0,0.272
1999,7,29,0,0,0,0.264
1999,7,30,0,0,0,0.264
1999,7,31,0,0,0,0.264
1999,8,1,0,0,0,0.264
1999,8,2,0,0,0,0.264
1999,8,3,0,0,0,0.2472
1999,8,4,0,0,0,0.24
1999,8,5,0,0,0,0.24
1999,8,6,0,0,0,0.256
1999,8,7,0,0,0,0.264
1999,8,8,0,0,0,0.286
1999,8,9,0,0,0,0.3144
1999,8,10,0,0,0,0.383
1999,8,11,0,0,0,0.338824
1999,8,12,0,0,0,0.308308
1999,8,13,0,0,0,0.288
1999,8,14,0,0,0,0.353739
1999,8,15,0,0,0,0.343636
1999,8,16,0,0,0,0.393143
1999,8,17,0,0,0,0.379429
1999,8,18,0,0,0,0.3285
1999,8,19,0,0,0,0.404571
1999,8,20,0,0,0,0.512842
1999,8,21,0,0,0,0.432
1999,8,22,0,0,0,0.346
1999,8,23,0,0,0,0.302118
1999,8,24,0,0,0,0.278
1999,8,25,0,0,0,0.264
1999,8,26,0,0,0,0.297143
1999,8,27,0,0,0,0.534
1999,8,28,0,0,0,0.421714
1999,8,29,0,0,0,0.334
1999,8,30,0,0,0,0.292235
1999,8,31,0,0,0,0.282667
1999,9,1,0,0,0,0.274667
1999,9,2,0,0,0,0.264
1999,9,3,0,0,0,0.250667
1999,9,4,0,0,0,0.24
1999,9,5,0,0,0,0.24
1999,9,6,0,0,0,0.2256
1999,9,7,0,0,0,0.236571
1999,9,8,0,0,0,0.2976
1999,9,9,0,0,0,0.335
1999,9,10,0,0,0,0.2688
1999,9,11,0,0,0,0.24
1999,9,12,0,0,0,0.24
1999,9,13,0,0,0,0.236571
1999,9,14,0,0,0,0.2352
1999,9,15,0,0,0,0.225
1999,9,16,0,0,0,0.216
1999,9,17,0,0,0,0.216
1999,9,18,0,0,0,0.216
1999,9,19,0,0,0,0.216
1999,9,20,0,0,0,0.27
1999,9,21,0,0,0,3.373
1999,9,22,0,0,0,1.368
1999,9,23,0,0,0,0.775
1999,9,24,0,0,0,2.316571
1999,9,25,0,0,0,1.624
1999,9,26,0,0,0,1.008
1999,9,27,0,0,0,0.694909
1999,9,28,0,0,0,2.062
1999,9,29,0,0,0,1.87
1999,9,30,0,0,0,1.879
1999,10,1,0,0,0,0.98
1999,10,2,0,0,0,3.671
1999,10,3,0,0,0,5.287
1999,10,4,0,0,0,2.854
1999,10,5,0,0,0,1.388
1999,10,6,0,0,0,0.917
1999,10,7,0,0,0,0.754
1999,10,8,0,0,0,0.669818
1999,10,9,0,0,0,0.695
1999,10,10,0,0,0,0.685
1999,10,11,0,0,0,0.646957
1999,10,12,0,0,0,0.66
1999,10,13,0,0,0,0.532
1999,10,14,0,0,0,0.481412
1999,10,15,0,0,0,0.448
1999,10,16,0,0,0,0.432
1999,10,17,0,0,0,0.4112
1999,10,18,0,0,0,0.387429
1999,10,19,0,0,0,0.377455
1999,10,20,0,0,0,0.36
1999,10,21,0,0,0,0.3585
1999,10,22,0,0,0,0.413217
1999,10,23,0,0,0,0.79
1999,10,24,0,0,0,1.025
1999,10,25,0,0,0,1.885
1999,10,26,0,0,0,1.943
1999,10,27,0,0,0,0.896
1999,10,28,0,0,0,0.685
1999,10,29,0,0,0,0.708
1999,10,30,0,0,0,0.597818
1999,10,31,0,0,0,0.749647
1999,11,1,0,0,0,1.039
1999,11,2,0,0,0,0.786783
1999,11,3,0,0,0,1.05
1999,11,4,0,0,0,0.78
1999,11,5,0,0,0,0.645714
1999,11,6,0,0,0,2.695
1999,11,7,0,0,0,2.039
1999,11,8,0,0,0,0.983
1999,11,9,0,0,0,0.811826
1999,11,10,0,0,0,0.741818
1999,11,11,0,0,0,0.6444
1999,11,12,0,0,0,0.602526
1999,11,13,0,0,0,0.598154
1999,11,14,0,0,0,0.651789
1999,11,15,0,0,0,0.704
1999,11,16,0,0,0,0.755478
1999,11,17,0,0,0,0.645913
1999,11,18,0,0,0,0.569455
1999,11,19,0,0,0,0.739826
1999,11,20,0,0,0,0.8436
1999,11,21,0,0,0,0.763826
1999,11,22,0,0,0,0.659429
1999,11,23,0,0,0,0.6084
1999,11,24,0,0,0,0.576
1999,11,25,0,0,0,1.082286
1999,11,26,0,0,0,1.006
1999,11,27,0,0,0,1.442
1999,11,28,0,0,0,1.016
1999,11,29,0,0,0,0.889043
1999,11,30,0,0,0,0.874
1999,12,1,0,0,0,2.035
1999,12,2,0,0,0,1.62
1999,12,3,0,0,0,3.801
1999,12,4,0,0,0,7.831
1999,12,5,0,0,0,3.417
1999,12,6,0,0,0,2.867
1999,12,7,0,0,0,6.729
1999,12,8,0,0,0,4.5
1999,12,9,0,0,0,4.825
1999,12,10,0,0,0,6.809
1999,12,11,0,0,0,3.346
1999,12,12,0,0,0,6.257
1999,12,13,0,0,0,5.169
1999,12,14,0,0,0,2.845
1999,12,15,0,0,0,2.243
1999,12,16,0,0,0,2.294
1999,12,17,0,0,0,3.348
1999,12,18,0,0,0,4.766
1999,12,19,0,0,0,2.01
1999,12,20,0,0,0,1.322
1999,12,21,0,0,0,1.134
1999,12,22,0,0,0,1.139478
1999,12,23,0,0,0,2.912
1999,12,24,0,0,0,2.918
1999,12,25,0,0,0,5.73
1999,12,26,0,0,0,4.722
1999,12,27,0,0,0,2.568
1999,12,28,0,0,0,1.784
1999,12,29,0,0,0,1.356
1999,12,30,0,0,0,1.192
1999,12,31,0,0,0,1.964
2000,1,1,0,0,0,2.215
2000,1,2,0,0,0,1.552
2000,1,3,0,0,0,1.284
2000,1,4,0,0,0,1.675
2000,1,5,0,0,0,1.225
2000,1,6,0,0,0,1.224
2000,1,7,0,0,0,1.561
2000,1,8,0,0,0,2.032
2000,1,9,0,0,0,2.012
2000,1,10,0,0,0,1.232
2000,1,11,0,0,0,1.783304
2000,1,12,0,0,0,4.635
2000,1,13,0,0,0,6.578
2000,1,14,0,0,0,5.16
2000,1,15,0,0,0,5.476
2000,1,16,0,0,0,4.162
2000,1,17,0,0,0,2.916
2000,1,18,0,0,0,2.247
2000,1,19,0,0,0,1.728
2000,1,20,0,0,0,1.45
2000,1,21,0,0,0,1.245
2000,1,22,0,0,0,1.156
2000,1,23,0,0,0,1.076
2000,1,24,0,0,0,1.005
2000,1,25,0,0,0,0.968348
2000,1,26,0,0,0,0.937043
2000,1,27,0,0,0,0.882545
2000,1,28,0,0,0,0.864
2000,1,29,0,0,0,1.912696
2000,1,30,0,0,0,3.468
2000,1,31,0,0,0,2.982
2000,2,1,0,0,0,3.865
2000,2,2,0,0,0,2.548
2000,2,3,0,0,0,1.326
2000,2,4,0,0,0,1.054
2000,2,5,0,0,0,1.936
2000,2,6,0,0,0,1.372
2000,2,7,0,0,0,1.546
2000,2,8,0,0,0,2.428
2000,2,9,0,0,0,1.981
2000,2,10,0,0,0,1.286
2000,2,11,0,0,0,2.507
2000,2,12,0,0,0,1.986
2000,2,13,0,0,0,2.913
2000,2,14,0,0,0,1.451
2000,2,15,0,0,0,1.24
2000,2,16,0,0,0,1.211
2000,2,17,0,0,0,1.105
2000,2,18,0,0,0,1.014
2000,2,19,0,0,0,2.524
2000,2,20,0,0,0,1.555
2000,2,21,0,0,0,1.056
2000,2,22,0,0,0,1.285
2000,2,23,0,0,0,0.988
2000,2,24,0,0,0,1.040348
2000,2,25,0,0,0,1.044
2000,2,26,0,0,0,0.854
2000,2,27,0,0,0,0.826435
2000,2,28,0,0,0,2.992
2000,2,29,0,0,0,2.282
2000,3,1,0,0,0,2.035
2000,3,2,0,0,0,1.122
2000,3,3,0,0,0,4.205
2000,3,4,0,0,0,2.878
2000,3,5,0,0,0,1.121
2000,3,6,0,0,0,0.926
2000,3,7,0,0,0,1.158
2000,3,8,0,0,0,1.083
2000,3,9,0,0,0,1.404
2000,3,10,0,0,0,1.229
2000,3,11,0,0,0,0.854
2000,3,12,0,0,0,0.736
2000,3,13,0,0,0,0.668
2000,3,14,0,0,0,0.625091
2000,3,15,0,0,0,0.596571
2000,3,16,0,0,0,0.568
2000,3,17,0,0,0,0.5475
2000,3,18,0,0,0,0.518857
2000,3,19,0,0,0,0.4992
2000,3,20,0,0,0,0.48
2000,3,21,0,0,0,0.48
2000,3,22,0,0,0,0.464
2000,3,23,0,0,0,0.460571
2000,3,24,0,0,0,0.563
2000,3,25,0,0,0,0.774
2000,3,26,0,0,0,0.618
2000,3,27,0,0,0,0.534261
2000,3,28,0,0,0,0.528
2000,3,29,0,0,0,0.53
2000,3,30,0,0,0,0.48
2000,3,31,0,0,0,0.4528
2000,4,1,0,0,0,0.432
2000,4,2,0,0,0,0.444571
2000,4,3,0,0,0,0.867
2000,4,4,0,0,0,1.998
2000,4,5,0,0,0,1.207
2000,4,6,0,0,0,1.027
2000,4,7,0,0,0,0.993391
2000,4,8,0,0,0,0.853
2000,4,9,0,0,0,0.7632
2000,4,10,0,0,0,0.673
2000,4,11,0,0,0,0.698182
2000,4,12,0,0,0,1.04
2000,4,13,0,0,0,5.212
2000,4,14,0,0,0,7.798
2000,4,15,0,0,0,5.539
2000,4,16,0,0,0,3.11
2000,4,17,0,0,0,1.907
2000,4,18,0,0,0,2.327
2000,4,19,0,0,0,3.078
2000,4,20,0,0,0,4.05
2000,4,21,0,0,0,3.64
2000,4,22,0,0,0,3.257
2000,4,23,0,0,0,4.294
2000,4,24,0,0,0,2.764
2000,4,25,0,0,0,3.325
2000,4,26,0,0,0,6.691
2000,4,27,0,0,0,6.795
2000,4,28,0,0,0,4.654
2000,4,29,0,0,0,2.688
2000,4,30,0,0,0,1.84
2000,5,1,0,0,0,1.435
2000,5,2,0,0,0,1.23
2000,5,3,0,0,0,1.094
2000,5,4,0,0,0,1.001
2000,5,5,0,0,0,0.928
2000,5,6,0,0,0,0.875
2000,5,7,0,0,0,0.820364
2000,5,8,0,0,0,0.770087
2000,5,9,0,0,0,0.733333
2000,5,10,0,0,0,0.698087
2000,5,11,0,0,0,0.665455
2000,5,12,0,0,0,0.642947
2000,5,13,0,0,0,0.617333
2000,5,14,0,0,0,0.598909
2000,5,15,0,0,0,0.582857
2000,5,16,0,0,0,0.558857
2000,5,17,0,0,0,0.571636
2000,5,18,0,0,0,0.587
2000,5,19,0,0,0,0.622909
